episode,fast_slot,policy,requests,stages,total_delay,compute_delay,transmission_delay,kkt_virtual_cost,infeasible,service_0,service_1,service_2,service_3,service_4
0,0,greedy_delta,9.0,21.0,3.513618230819702,2.1911120414733887,1.3225061893463135,3.513618230819702,0.0,2.0,1.0,3.0,1.0,2.0
0,0,lookahead_delta,9.0,21.0,3.513618230819702,2.1911120414733887,1.3225061893463135,3.513618230819702,0.0,2.0,1.0,3.0,1.0,2.0
0,0,wms_planner,9.0,21.0,3.72872793674469,2.197402000427246,1.5313259363174438,3.72872793674469,0.0,2.0,1.0,3.0,1.0,2.0
0,1,greedy_delta,17.0,45.0,12.972411632537842,9.839926719665527,3.1324849128723145,12.972411632537842,0.0,4.0,5.0,4.0,3.0,1.0
0,1,lookahead_delta,17.0,45.0,12.675394296646118,9.560918807983398,3.1144754886627197,12.675394296646118,0.0,4.0,5.0,4.0,3.0,1.0
0,1,wms_planner,17.0,45.0,12.968217849731445,9.804386138916016,3.1638317108154297,12.968217849731445,0.0,4.0,5.0,4.0,3.0,1.0
0,2,greedy_delta,16.0,43.0,12.370667457580566,9.279521942138672,3.0911455154418945,12.370667457580566,0.0,2.0,5.0,6.0,3.0,0.0
0,2,lookahead_delta,16.0,43.0,12.193928718566895,9.324237823486328,2.8696908950805664,12.193928718566895,0.0,2.0,5.0,6.0,3.0,0.0
0,2,wms_planner,16.0,43.0,12.128697633743286,9.159194946289062,2.9695026874542236,12.128697633743286,0.0,2.0,5.0,6.0,3.0,0.0
0,3,greedy_delta,11.0,28.0,5.367949843406677,3.591982841491699,1.775967001914978,5.367949843406677,0.0,2.0,2.0,3.0,2.0,2.0
0,3,lookahead_delta,11.0,28.0,5.333914399147034,3.6950666904449463,1.6388477087020874,5.333914399147034,0.0,2.0,2.0,3.0,2.0,2.0
0,3,wms_planner,11.0,28.0,5.650924324989319,3.7869272232055664,1.8639971017837524,5.650924324989319,0.0,2.0,2.0,3.0,2.0,2.0
0,4,greedy_delta,8.0,19.0,3.2462220191955566,2.0668578147888184,1.1793642044067383,3.2462220191955566,0.0,2.0,3.0,1.0,0.0,2.0
0,4,lookahead_delta,8.0,19.0,2.734959125518799,1.8232529163360596,0.9117062091827393,2.734959125518799,0.0,2.0,3.0,1.0,0.0,2.0
0,4,wms_planner,8.0,19.0,2.791466772556305,1.8241018056869507,0.9673649668693542,2.791466772556305,0.0,2.0,3.0,1.0,0.0,2.0
0,5,greedy_delta,12.0,32.0,7.0400742292404175,5.167631149291992,1.8724430799484253,7.0400742292404175,0.0,3.0,6.0,0.0,1.0,2.0
0,5,lookahead_delta,12.0,32.0,7.149492502212524,5.074406147003174,2.0750863552093506,7.149492502212524,0.0,3.0,6.0,0.0,1.0,2.0
0,5,wms_planner,12.0,32.0,6.876641631126404,5.083852767944336,1.7927888631820679,6.876641631126404,0.0,3.0,6.0,0.0,1.0,2.0
0,6,greedy_delta,13.0,32.0,7.504729747772217,5.315192222595215,2.189537525177002,7.504729747772217,0.0,3.0,6.0,1.0,0.0,3.0
0,6,lookahead_delta,13.0,32.0,7.504729747772217,5.315192222595215,2.189537525177002,7.504729747772217,0.0,3.0,6.0,1.0,0.0,3.0
0,6,wms_planner,13.0,32.0,7.4340760707855225,5.259027481079102,2.175048589706421,7.4340760707855225,0.0,3.0,6.0,1.0,0.0,3.0
0,7,greedy_delta,7.0,17.0,2.6970731616020203,1.9172488451004028,0.7798243165016174,2.6970731616020203,0.0,3.0,3.0,1.0,0.0,0.0
0,7,lookahead_delta,7.0,17.0,2.708415687084198,1.9221762418746948,0.7862394452095032,2.708415687084198,0.0,3.0,3.0,1.0,0.0,0.0
0,7,wms_planner,7.0,17.0,2.7594709396362305,1.8971076011657715,0.862363338470459,2.7594709396362305,0.0,3.0,3.0,1.0,0.0,0.0
0,8,greedy_delta,11.0,23.0,3.992655038833618,2.7953884601593018,1.1972665786743164,3.992655038833618,0.0,5.0,1.0,3.0,0.0,2.0
0,8,lookahead_delta,11.0,23.0,3.992655038833618,2.7953884601593018,1.1972665786743164,3.992655038833618,0.0,5.0,1.0,3.0,0.0,2.0
0,8,wms_planner,11.0,23.0,4.0960932970047,2.857210397720337,1.2388828992843628,4.0960932970047,0.0,5.0,1.0,3.0,0.0,2.0
0,9,greedy_delta,12.0,35.0,9.220731258392334,6.516199111938477,2.7045321464538574,9.220731258392334,0.0,2.0,7.0,1.0,2.0,0.0
0,9,lookahead_delta,12.0,35.0,9.135414600372314,6.470188140869141,2.665226459503174,9.135414600372314,0.0,2.0,7.0,1.0,2.0,0.0
0,9,wms_planner,12.0,35.0,8.966650009155273,6.481760501861572,2.484889507293701,8.966650009155273,0.0,2.0,7.0,1.0,2.0,0.0
0,10,greedy_delta,9.0,26.0,4.609396934509277,3.2662782669067383,1.343118667602539,4.609396934509277,0.0,1.0,4.0,1.0,2.0,1.0
0,10,lookahead_delta,9.0,26.0,4.599502801895142,3.2999484539031982,1.2995543479919434,4.599502801895142,0.0,1.0,4.0,1.0,2.0,1.0
0,10,wms_planner,9.0,26.0,4.605606436729431,3.3021156787872314,1.3034907579421997,4.605606436729431,0.0,1.0,4.0,1.0,2.0,1.0
0,11,greedy_delta,12.0,32.0,6.971343278884888,4.808864116668701,2.1624791622161865,6.971343278884888,0.0,2.0,4.0,2.0,2.0,2.0
0,11,lookahead_delta,12.0,32.0,6.971343278884888,4.808864116668701,2.1624791622161865,6.971343278884888,0.0,2.0,4.0,2.0,2.0,2.0
0,11,wms_planner,12.0,32.0,7.1752166748046875,4.9373650550842285,2.237851619720459,7.1752166748046875,0.0,2.0,4.0,2.0,2.0,2.0
0,12,greedy_delta,7.0,18.0,1.8970005512237549,1.4259757995605469,0.471024751663208,1.8970005512237549,0.0,2.0,2.0,0.0,1.0,2.0
0,12,lookahead_delta,7.0,18.0,2.0244019627571106,1.4902241230010986,0.534177839756012,2.0244019627571106,0.0,2.0,2.0,0.0,1.0,2.0
0,12,wms_planner,7.0,18.0,2.202871859073639,1.5437971353530884,0.6590747237205505,2.202871859073639,0.0,2.0,2.0,0.0,1.0,2.0
0,13,greedy_delta,5.0,12.0,1.2093438804149628,0.805225670337677,0.40411821007728577,1.2093438804149628,0.0,2.0,2.0,0.0,0.0,1.0
0,13,lookahead_delta,5.0,12.0,1.2093438804149628,0.805225670337677,0.40411821007728577,1.2093438804149628,0.0,2.0,2.0,0.0,0.0,1.0
0,13,wms_planner,5.0,12.0,1.214476764202118,0.7811287045478821,0.43334805965423584,1.214476764202118,0.0,2.0,2.0,0.0,0.0,1.0
0,14,greedy_delta,12.0,36.0,8.735498905181885,6.253154754638672,2.482344150543213,8.735498905181885,0.0,1.0,6.0,2.0,3.0,0.0
0,14,lookahead_delta,12.0,36.0,8.665738821029663,6.0054779052734375,2.6602609157562256,8.665738821029663,0.0,1.0,6.0,2.0,3.0,0.0
0,14,wms_planner,12.0,36.0,8.85386323928833,6.045495510101318,2.8083677291870117,8.85386323928833,0.0,1.0,6.0,2.0,3.0,0.0
0,15,greedy_delta,4.0,8.0,0.8655529916286469,0.4424112141132355,0.4231417775154114,0.8655529916286469,0.0,2.0,0.0,1.0,0.0,1.0
0,15,lookahead_delta,4.0,8.0,0.8655529916286469,0.4424112141132355,0.4231417775154114,0.8655529916286469,0.0,2.0,0.0,1.0,0.0,1.0
0,15,wms_planner,4.0,8.0,0.9178808629512787,0.3705194890499115,0.5473613739013672,0.9178808629512787,0.0,2.0,0.0,1.0,0.0,1.0
0,16,greedy_delta,23.0,58.0,20.463818550109863,15.892088890075684,4.57172966003418,20.463818550109863,0.0,6.0,4.0,6.0,4.0,3.0
0,16,lookahead_delta,23.0,58.0,20.697999954223633,15.826580047607422,4.871419906616211,20.697999954223633,0.0,6.0,4.0,6.0,4.0,3.0
0,16,wms_planner,23.0,58.0,20.822850704193115,15.837305068969727,4.985545635223389,20.822850704193115,0.0,6.0,4.0,6.0,4.0,3.0
0,17,greedy_delta,6.0,20.0,3.5642834901809692,2.24094820022583,1.3233352899551392,3.5642834901809692,0.0,1.0,2.0,0.0,3.0,0.0
0,17,lookahead_delta,6.0,20.0,3.3600986003875732,2.175467014312744,1.184631586074829,3.3600986003875732,0.0,1.0,2.0,0.0,3.0,0.0
0,17,wms_planner,6.0,20.0,3.3566619157791138,2.1615991592407227,1.1950627565383911,3.3566619157791138,0.0,1.0,2.0,0.0,3.0,0.0
0,18,greedy_delta,8.0,21.0,2.9857028126716614,2.143359422683716,0.8423433899879456,2.9857028126716614,0.0,2.0,3.0,1.0,1.0,1.0
0,18,lookahead_delta,8.0,21.0,2.89204740524292,2.1056854724884033,0.7863619327545166,2.89204740524292,0.0,2.0,3.0,1.0,1.0,1.0
0,18,wms_planner,8.0,21.0,3.496118664741516,2.2824909687042236,1.2136276960372925,3.496118664741516,0.0,2.0,3.0,1.0,1.0,1.0
0,19,greedy_delta,10.0,25.0,4.541547179222107,3.232412099838257,1.30913507938385,4.541547179222107,0.0,2.0,3.0,3.0,1.0,1.0
0,19,lookahead_delta,10.0,25.0,4.687381029129028,3.0823769569396973,1.605004072189331,4.687381029129028,0.0,2.0,3.0,3.0,1.0,1.0
0,19,wms_planner,10.0,25.0,4.676621198654175,3.089632511138916,1.5869886875152588,4.676621198654175,0.0,2.0,3.0,3.0,1.0,1.0
1,0,greedy_delta,9.0,20.0,3.137398600578308,2.349372386932373,0.7880262136459351,3.137398600578308,0.0,5.0,2.0,1.0,0.0,1.0
1,0,lookahead_delta,9.0,20.0,3.241694986820221,2.2687199115753174,0.9729750752449036,3.241694986820221,0.0,5.0,2.0,1.0,0.0,1.0
1,0,wms_planner,9.0,20.0,3.359265089035034,2.253232955932617,1.106032133102417,3.359265089035034,0.0,5.0,2.0,1.0,0.0,1.0
1,1,greedy_delta,6.0,15.0,2.2767086029052734,1.0950251817703247,1.1816834211349487,2.2767086029052734,0.0,0.0,1.0,1.0,1.0,3.0
1,1,lookahead_delta,6.0,15.0,2.1663520336151123,1.2187650203704834,0.9475870132446289,2.1663520336151123,0.0,0.0,1.0,1.0,1.0,3.0
1,1,wms_planner,6.0,15.0,2.3858338594436646,1.2421685457229614,1.1436653137207031,2.3858338594436646,0.0,0.0,1.0,1.0,1.0,3.0
1,2,greedy_delta,10.0,20.0,3.1542254090309143,2.2836756706237793,0.870549738407135,3.1542254090309143,0.0,6.0,0.0,1.0,0.0,3.0
1,2,lookahead_delta,10.0,20.0,3.1542254090309143,2.2836756706237793,0.870549738407135,3.1542254090309143,0.0,6.0,0.0,1.0,0.0,3.0
1,2,wms_planner,10.0,20.0,3.20733505487442,2.378725051879883,0.8286100029945374,3.20733505487442,0.0,6.0,0.0,1.0,0.0,3.0
1,3,greedy_delta,11.0,30.0,6.027788162231445,4.2065749168396,1.8212132453918457,6.027788162231445,0.0,1.0,4.0,2.0,2.0,2.0
1,3,lookahead_delta,11.0,30.0,6.027788162231445,4.2065749168396,1.8212132453918457,6.027788162231445,0.0,1.0,4.0,2.0,2.0,2.0
1,3,wms_planner,11.0,30.0,6.327020049095154,4.3358659744262695,1.9911540746688843,6.327020049095154,0.0,1.0,4.0,2.0,2.0,2.0
1,4,greedy_delta,4.0,11.0,1.166027843952179,0.7777581810951233,0.38826966285705566,1.166027843952179,0.0,2.0,1.0,0.0,1.0,0.0
1,4,lookahead_delta,4.0,11.0,1.166027843952179,0.7777581810951233,0.38826966285705566,1.166027843952179,0.0,2.0,1.0,0.0,1.0,0.0
1,4,wms_planner,4.0,11.0,1.1235707104206085,0.7045789361000061,0.4189917743206024,1.1235707104206085,0.0,2.0,1.0,0.0,1.0,0.0
1,5,greedy_delta,8.0,18.0,2.4515896439552307,1.5837478637695312,0.8678417801856995,2.4515896439552307,0.0,3.0,2.0,1.0,0.0,2.0
1,5,lookahead_delta,8.0,18.0,2.4515896439552307,1.5837478637695312,0.8678417801856995,2.4515896439552307,0.0,3.0,2.0,1.0,0.0,2.0
1,5,wms_planner,8.0,18.0,2.4515896439552307,1.5837478637695312,0.8678417801856995,2.4515896439552307,0.0,3.0,2.0,1.0,0.0,2.0
1,6,greedy_delta,9.0,20.0,3.256394386291504,2.275942802429199,0.9804515838623047,3.256394386291504,0.0,5.0,2.0,0.0,0.0,2.0
1,6,lookahead_delta,9.0,20.0,3.260446786880493,2.2847707271575928,0.9756760597229004,3.260446786880493,0.0,5.0,2.0,0.0,0.0,2.0
1,6,wms_planner,9.0,20.0,3.3586705923080444,2.2689642906188965,1.089706301689148,3.3586705923080444,0.0,5.0,2.0,0.0,0.0,2.0
1,7,greedy_delta,7.0,18.0,2.3509167432785034,1.5739656686782837,0.7769510746002197,2.3509167432785034,0.0,3.0,2.0,0.0,1.0,1.0
1,7,lookahead_delta,7.0,18.0,2.350030779838562,1.5741040706634521,0.7759267091751099,2.350030779838562,0.0,3.0,2.0,0.0,1.0,1.0
1,7,wms_planner,7.0,18.0,2.312632143497467,1.5181361436843872,0.7944959998130798,2.312632143497467,0.0,3.0,2.0,0.0,1.0,1.0
1,8,greedy_delta,5.0,12.0,1.5277947187423706,0.9556828141212463,0.5721119046211243,1.5277947187423706,0.0,1.0,2.0,1.0,0.0,1.0
1,8,lookahead_delta,5.0,12.0,1.5277947187423706,0.9556828141212463,0.5721119046211243,1.5277947187423706,0.0,1.0,2.0,1.0,0.0,1.0
1,8,wms_planner,5.0,12.0,1.5767542123794556,0.9678811430931091,0.6088730692863464,1.5767542123794556,0.0,1.0,2.0,1.0,0.0,1.0
1,9,greedy_delta,14.0,29.0,6.4370023012161255,4.481321334838867,1.9556809663772583,6.4370023012161255,0.0,4.0,1.0,5.0,0.0,4.0
1,9,lookahead_delta,14.0,29.0,6.38992440700531,4.454312324523926,1.9356120824813843,6.38992440700531,0.0,4.0,1.0,5.0,0.0,4.0
1,9,wms_planner,14.0,29.0,6.209187269210815,4.282101154327393,1.9270861148834229,6.209187269210815,0.0,4.0,1.0,5.0,0.0,4.0
1,10,greedy_delta,8.0,20.0,2.9011964797973633,1.9798743724822998,0.9213221073150635,2.9011964797973633,0.0,3.0,2.0,1.0,1.0,1.0
1,10,lookahead_delta,8.0,20.0,2.8803877234458923,1.928191900253296,0.9521958231925964,2.8803877234458923,0.0,3.0,2.0,1.0,1.0,1.0
1,10,wms_planner,8.0,20.0,2.934416651725769,1.981026291847229,0.95339035987854,2.934416651725769,0.0,3.0,2.0,1.0,1.0,1.0
1,11,greedy_delta,11.0,27.0,5.100346684455872,3.6275172233581543,1.4728294610977173,5.100346684455872,0.0,3.0,1.0,3.0,2.0,2.0
1,11,lookahead_delta,11.0,27.0,5.100346684455872,3.6275172233581543,1.4728294610977173,5.100346684455872,0.0,3.0,1.0,3.0,2.0,2.0
1,11,wms_planner,11.0,27.0,5.512277126312256,3.6932454109191895,1.8190317153930664,5.512277126312256,0.0,3.0,1.0,3.0,2.0,2.0
1,12,greedy_delta,9.0,27.0,5.102013826370239,3.572157144546509,1.5298566818237305,5.102013826370239,0.0,1.0,3.0,0.0,3.0,2.0
1,12,lookahead_delta,9.0,27.0,5.125932931900024,3.547236442565918,1.5786964893341064,5.125932931900024,0.0,1.0,3.0,0.0,3.0,2.0
1,12,wms_planner,9.0,27.0,5.017325401306152,3.537653923034668,1.4796714782714844,5.017325401306152,0.0,1.0,3.0,0.0,3.0,2.0
1,13,greedy_delta,10.0,23.0,4.047384142875671,2.7863049507141113,1.26107919216156,4.047384142875671,0.0,2.0,3.0,0.0,0.0,5.0
1,13,lookahead_delta,10.0,23.0,3.9807510375976562,2.7118160724639893,1.268934965133667,3.9807510375976562,0.0,2.0,3.0,0.0,0.0,5.0
1,13,wms_planner,10.0,23.0,4.2367565631866455,2.780702829360962,1.4560537338256836,4.2367565631866455,0.0,2.0,3.0,0.0,0.0,5.0
1,14,greedy_delta,9.0,23.0,3.989138603210449,2.7147040367126465,1.2744345664978027,3.989138603210449,0.0,2.0,3.0,3.0,1.0,0.0
1,14,lookahead_delta,9.0,23.0,3.9426043033599854,2.7503163814544678,1.1922879219055176,3.9426043033599854,0.0,2.0,3.0,3.0,1.0,0.0
1,14,wms_planner,9.0,23.0,4.328572750091553,2.8311567306518555,1.4974160194396973,4.328572750091553,0.0,2.0,3.0,3.0,1.0,0.0
1,15,greedy_delta,11.0,27.0,5.5672125816345215,3.487222194671631,2.0799903869628906,5.5672125816345215,0.0,0.0,3.0,4.0,1.0,3.0
1,15,lookahead_delta,11.0,27.0,5.483607292175293,3.603567123413086,1.880040168762207,5.483607292175293,0.0,0.0,3.0,4.0,1.0,3.0
1,15,wms_planner,11.0,27.0,5.396529674530029,3.631814956665039,1.7647147178649902,5.396529674530029,0.0,0.0,3.0,4.0,1.0,3.0
1,16,greedy_delta,15.0,40.0,10.141809701919556,7.571238994598389,2.570570707321167,10.141809701919556,0.0,5.0,4.0,1.0,3.0,2.0
1,16,lookahead_delta,15.0,40.0,10.121771335601807,7.479520797729492,2.6422505378723145,10.121771335601807,0.0,5.0,4.0,1.0,3.0,2.0
1,16,wms_planner,15.0,40.0,9.881149291992188,7.54990291595459,2.3312463760375977,9.881149291992188,0.0,5.0,4.0,1.0,3.0,2.0
1,17,greedy_delta,9.0,19.0,2.531056761741638,1.740098476409912,0.7909582853317261,2.531056761741638,0.0,4.0,1.0,1.0,0.0,3.0
1,17,lookahead_delta,9.0,19.0,2.531056761741638,1.740098476409912,0.7909582853317261,2.531056761741638,0.0,4.0,1.0,1.0,0.0,3.0
1,17,wms_planner,9.0,19.0,2.5421252250671387,1.7437982559204102,0.7983269691467285,2.5421252250671387,0.0,4.0,1.0,1.0,0.0,3.0
1,18,greedy_delta,9.0,23.0,3.861982226371765,2.6798980236053467,1.1820842027664185,3.861982226371765,0.0,2.0,3.0,3.0,1.0,0.0
1,18,lookahead_delta,9.0,23.0,3.875444769859314,2.676549196243286,1.1988955736160278,3.875444769859314,0.0,2.0,3.0,3.0,1.0,0.0
1,18,wms_planner,9.0,23.0,4.007007956504822,2.6788840293884277,1.328123927116394,4.007007956504822,0.0,2.0,3.0,3.0,1.0,0.0
1,19,greedy_delta,8.0,19.0,2.7488189935684204,1.8759607076644897,0.8728582859039307,2.7488189935684204,0.0,2.0,3.0,1.0,0.0,2.0
1,19,lookahead_delta,8.0,19.0,2.7488189935684204,1.8759607076644897,0.8728582859039307,2.7488189935684204,0.0,2.0,3.0,1.0,0.0,2.0
1,19,wms_planner,8.0,19.0,2.849778413772583,1.947801947593689,0.901976466178894,2.849778413772583,0.0,2.0,3.0,1.0,0.0,2.0
2,0,greedy_delta,9.0,19.0,2.632880210876465,1.753491997718811,0.8793882131576538,2.632880210876465,0.0,4.0,1.0,2.0,0.0,2.0
2,0,lookahead_delta,9.0,19.0,2.632880210876465,1.753491997718811,0.8793882131576538,2.632880210876465,0.0,4.0,1.0,2.0,0.0,2.0
2,0,wms_planner,9.0,19.0,2.6305463314056396,1.781561255455017,0.8489850759506226,2.6305463314056396,0.0,4.0,1.0,2.0,0.0,2.0
2,1,greedy_delta,10.0,26.0,4.725224256515503,3.117098093032837,1.608126163482666,4.725224256515503,0.0,1.0,2.0,2.0,2.0,3.0
2,1,lookahead_delta,10.0,26.0,4.574805021286011,3.245712995529175,1.329092025756836,4.574805021286011,0.0,1.0,2.0,2.0,2.0,3.0
2,1,wms_planner,10.0,26.0,4.912974119186401,3.3423240184783936,1.5706501007080078,4.912974119186401,0.0,1.0,2.0,2.0,2.0,3.0
2,2,greedy_delta,13.0,29.0,5.934674263000488,4.393259525299072,1.541414737701416,5.934674263000488,0.0,8.0,1.0,0.0,1.0,3.0
2,2,lookahead_delta,13.0,29.0,6.1144020557403564,4.477747440338135,1.6366546154022217,6.1144020557403564,0.0,8.0,1.0,0.0,1.0,3.0
2,2,wms_planner,13.0,29.0,5.775962948799133,4.179501533508301,1.5964614152908325,5.775962948799133,0.0,8.0,1.0,0.0,1.0,3.0
2,3,greedy_delta,10.0,23.0,3.9821972846984863,2.714373826980591,1.2678234577178955,3.9821972846984863,0.0,5.0,1.0,1.0,1.0,2.0
2,3,lookahead_delta,10.0,23.0,3.9391177892684937,2.736581325531006,1.2025364637374878,3.9391177892684937,0.0,5.0,1.0,1.0,1.0,2.0
2,3,wms_planner,10.0,23.0,4.085687637329102,2.7396464347839355,1.346041202545166,4.085687637329102,0.0,5.0,1.0,1.0,1.0,2.0
2,4,greedy_delta,10.0,26.0,4.70906674861908,3.2716434001922607,1.4374233484268188,4.70906674861908,0.0,1.0,4.0,1.0,1.0,3.0
2,4,lookahead_delta,10.0,26.0,4.69290030002594,3.2712714672088623,1.4216288328170776,4.69290030002594,0.0,1.0,4.0,1.0,1.0,3.0
2,4,wms_planner,10.0,26.0,4.681760191917419,3.251908540725708,1.4298516511917114,4.681760191917419,0.0,1.0,4.0,1.0,1.0,3.0
2,5,greedy_delta,6.0,12.0,1.7736293077468872,0.9161927103996277,0.8574365973472595,1.7736293077468872,0.0,2.0,0.0,3.0,0.0,1.0
2,5,lookahead_delta,6.0,12.0,1.7039361596107483,0.8919193148612976,0.8120168447494507,1.7039361596107483,0.0,2.0,0.0,3.0,0.0,1.0
2,5,wms_planner,6.0,12.0,1.7716212272644043,0.9596043825149536,0.8120168447494507,1.7716212272644043,0.0,2.0,0.0,3.0,0.0,1.0
2,6,greedy_delta,10.0,27.0,6.966992735862732,5.3651123046875,1.601880431175232,6.966992735862732,0.0,2.0,7.0,0.0,0.0,1.0
2,6,lookahead_delta,10.0,27.0,6.7369643449783325,5.018167495727539,1.7187968492507935,6.7369643449783325,0.0,2.0,7.0,0.0,0.0,1.0
2,6,wms_planner,10.0,27.0,6.719221234321594,5.040097713470459,1.6791235208511353,6.719221234321594,0.0,2.0,7.0,0.0,0.0,1.0
2,7,greedy_delta,10.0,21.0,3.064366638660431,2.194406747817993,0.8699598908424377,3.064366638660431,0.0,5.0,1.0,0.0,0.0,4.0
2,7,lookahead_delta,10.0,21.0,2.9686474800109863,2.1166329383850098,0.8520145416259766,2.9686474800109863,0.0,5.0,1.0,0.0,0.0,4.0
2,7,wms_planner,10.0,21.0,3.1309706568717957,2.227857828140259,0.9031128287315369,3.1309706568717957,0.0,5.0,1.0,0.0,0.0,4.0
2,8,greedy_delta,8.0,21.0,3.1203616857528687,2.1243271827697754,0.9960345029830933,3.1203616857528687,0.0,3.0,3.0,0.0,1.0,1.0
2,8,lookahead_delta,8.0,21.0,3.1081197261810303,2.08298921585083,1.0251305103302002,3.1081197261810303,0.0,3.0,3.0,0.0,1.0,1.0
2,8,wms_planner,8.0,21.0,3.1800012588500977,2.0832841396331787,1.096717119216919,3.1800012588500977,0.0,3.0,3.0,0.0,1.0,1.0
2,9,greedy_delta,11.0,29.0,6.389788627624512,4.221011161804199,2.1687774658203125,6.389788627624512,0.0,2.0,1.0,0.0,3.0,5.0
